Action,ActionId,AuthorityGroup,Company,CompanyId,Country,CountryId,Drug,DrugId,EntityType,HighestDevStatus,HighestDevStatusForInd,HighestDevStatusForIndId,HighestDevStatusId,Indication,IndicationId,IsActiveCompany,LatestChange,ParentCompany,ParentCompanyId,Status,StatusDate,StatusId,StatusSortCode,TherapyArea,TherapyAreaId
Prophylactic vaccine,12378,OTHER,Oxford-Emergent Tuberculosis Consortium Ltd,1040955,South Africa,ZA,MVA-85A,55317,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2014-03-07 00:00:00,Emergent BioSolutions Inc,1011990,Phase 2 Clinical,2008-07-23 00:00:00,C2,9,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,University of Oxford,22182,UK,GB,MVA-85A,55317,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2014-03-07 00:00:00,University of Oxford,22182,Discovery,2000-12-31 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,University of Oxford,22182,Africa,X0,MVA-85A,55317,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2014-03-07 00:00:00,University of Oxford,22182,Phase 1 Clinical,2002-09-30 00:00:00,C1,8,Respiratory disease,711
Recombinant viral vector vaccine,12370,OTHER,University of Oxford,22182,South Africa,ZA,MVA-85A,55317,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,false,2014-03-07 00:00:00,University of Oxford,22182,Phase 2 Clinical,2007-12-31 00:00:00,C2,9,Respiratory disease,711
Recombinant viral vector vaccine,12370,OTHER,TB-VAC,1020621,Senegal,SN,MVA-85A,55317,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2014-03-07 00:00:00,TB-VAC,1020621,Phase 2 Clinical,2011-08-08 00:00:00,C2,9,Respiratory disease,711
Recombinant viral vector vaccine,12370,OTHER,TB-VAC,1020621,UK,GB,MVA-85A,55317,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2014-03-07 00:00:00,TB-VAC,1020621,Phase 1 Clinical,2008-07-23 00:00:00,C1,8,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,Emergent BioSolutions Inc,1011990,South Africa,ZA,MVA-85A,55317,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2014-03-07 00:00:00,Emergent BioSolutions Inc,1011990,Phase 2 Clinical,2014-03-07 00:00:00,C2,9,Respiratory disease,711
Recombinant viral vector vaccine,12370,OTHER,Emergent BioSolutions Inc,1011990,South Africa,ZA,MVA-85A,55317,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2014-03-07 00:00:00,Emergent BioSolutions Inc,1011990,Phase 2 Clinical,2014-03-07 00:00:00,C2,9,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,Emergent BioSolutions Inc,1011990,Senegal,SN,MVA-85A,55317,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2014-03-07 00:00:00,Emergent BioSolutions Inc,1011990,Phase 2 Clinical,2014-03-07 00:00:00,C2,9,Respiratory disease,711
TLR-4 antagonist,7813,LOCAL_AND_MAJOR,Cadila Pharmaceuticals Ltd,30025,India,IN,cadi-05,55173,Biological,Discontinued,No Development Reported,NDR,DX,Mycobacterium tuberculosis infection,221,false,2014-12-03 00:00:00,Cadila Pharmaceuticals Ltd,30025,No Development Reported,2014-12-03 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Cadila Pharmaceuticals Ltd,30025,India,IN,cadi-05,55173,Biological,Discontinued,No Development Reported,NDR,DX,Mycobacterium tuberculosis infection,221,false,2014-12-03 00:00:00,Cadila Pharmaceuticals Ltd,30025,No Development Reported,2014-12-03 00:00:00,NDR,2,Respiratory disease,711
Subunit vaccine,12371,OTHER,Archivel Farma SL,1014222,South Africa,ZA,RUTI,57308,Biological,Phase 2 Clinical,Phase 2 Clinical,C2,C2,Mycobacterium tuberculosis infection,221,true,2012-05-24 00:00:00,Archivel Farma SL,1014222,Phase 2 Clinical,2010-06-30 00:00:00,C2,9,Respiratory disease,711
DNA gyrase inhibitor,431,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,"gyrase inhibitors (Mycobacterium tuberculosis infection), GlaxoSmithKline/The Global Alliance for TB Drug Development",57733,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2006-12-31 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2006-12-31 00:00:00,DR,6,Respiratory disease,711
Thymidylate synthase inhibitor,372,LOCAL_AND_MAJOR,Tydockpharma Srl,1036974,Italy,IT,"ThyX inhibitors (Helicobacter pylori/Mycobacterium tuberculosis infections), Tydockpharma",59276,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2008-01-14 00:00:00,Tydockpharma Srl,1036974,Discovery,2008-01-14 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,The Lilly TB Drug Discovery Initiative,1042702,US,US,CPZEN-45,59885,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2008-10-07 00:00:00,The Lilly TB Drug Discovery Initiative,1042702,Discovery,2008-10-07 00:00:00,DR,6,Respiratory disease,711
Transcriptional regulator protein EthR inhibitor,74415,LOCAL_AND_MAJOR,Institut Pasteur,17237,Western Europe,XW,"EthR inhibitors (mycobacterium tuberculosis), BioVersys",61115,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,false,2012-07-10 00:00:00,Institut Pasteur,17237,Discontinued,2012-07-10 00:00:00,DX,3,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Genexine Co Ltd,29830,South Korea,KR,GX-140,61171,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2010-06-19 00:00:00,Genexine Co Ltd,29830,Discovery,2008-06-30 00:00:00,DR,6,Respiratory disease,711
Therapeutic vaccine,12379,OTHER,SinoBiomed Inc,1032007,China,CN,"recombinant multivalent tuberculosis vaccine, SinoBiomed",61931,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2011-01-06 00:00:00,SinoBiomed Inc,1032007,Discovery,2008-08-21 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,OTHER,Upstream Biosciences Inc,1035256,Canada,CA,"antibacterial therapies (tuberculosis), Upstream Biosciences",62917,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-01-10 00:00:00,Upstream Biosciences Inc,1035256,No Development Reported,2012-01-10 00:00:00,NDR,2,Respiratory disease,711
Isocitrate lyase inhibitor,68490,OTHER,Emory University,20573,South Africa,ZA,"isocitrate lyase prodrug inhibitors (tuberculosis), iThemba Pharmaceuticals",65567,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,false,2008-03-31 00:00:00,Emory University,20573,Discovery,2007-08-31 00:00:00,DR,6,Respiratory disease,711
Mycolic acid synthase inhibitor,6542,LOCAL_AND_MAJOR,Shaheed Beheshti Medical University,1034641,Iran,IR,KBF-611,65935,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-06-19 00:00:00,Shaheed Beheshti Medical University,1034641,No Development Reported,2012-06-19 00:00:00,NDR,2,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Snowdon Inc,1033991,US,US,SND-159,64976,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2009-02-05 00:00:00,Snowdon Inc,1033991,Discovery,2009-02-05 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,Statens Serum Institut,21502,UK,GB,"protein subunit vaccine (Mycobacterium tuberculosis, intranasal), Novartis Vaccines & Diagnostics/Statens Serum Institut",66563,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2011-11-30 00:00:00,Statens Serum Institut,21502,No Development Reported,2011-11-30 00:00:00,NDR,2,Respiratory disease,711
Unspecified vaccine,12380,LOCAL_AND_MAJOR,Aeras Global TB Vaccine Foundation,1007376,US,US,"BCG Vaccine (oral lipid matrix, Liporale), Immune Solutions/Aeras Global TB foundation",66314,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2010-05-04 00:00:00,Aeras Global TB Vaccine Foundation,1007376,Discovery,2010-05-04 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Transgene SA,23924,France,FR,"Mycobacterium tuberculosis vaccine, Transgene",67820,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2010-07-29 00:00:00,ACCRA,1020515,Discovery,2010-07-29 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Imaxio,1007058,France,FR,IMX-461,66409,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,true,2013-08-01 00:00:00,Imaxio,1007058,Discovery,2012-03-02 00:00:00,DR,6,Respiratory disease,711
Recombinant viral vector vaccine,12370,LOCAL_AND_MAJOR,Imaxio,1007058,France,FR,IMX-461,66409,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,true,2013-08-01 00:00:00,Imaxio,1007058,Discovery,2012-03-02 00:00:00,DR,6,Respiratory disease,711
Protein kinase G inhibitor,3958,LOCAL_AND_MAJOR,Vichem Chemie Ltd,1031147,Hungary,HU,"PknG inhibitors (Mycobacterium tuberculosis infection), Vichem Chemie",68370,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2015-04-24 00:00:00,Vichem Chemie Ltd,1031147,Discovery,2008-03-15 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Colorado State University,20562,US,US,H-56,69824,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-08-22 00:00:00,Colorado State University,20562,Clinical,2011-01-23 00:00:00,CU,7,Respiratory disease,711
Antibacterial,1594,OTHER,Infectious Disease Research Institute,27376,South Africa,ZA,ID-93,68617,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,true,2013-09-20 00:00:00,Infectious Disease Research Institute,27376,Phase 1 Clinical,2013-09-20 00:00:00,C1,8,Respiratory disease,711
Therapeutic vaccine,12379,LOCAL_AND_MAJOR,Infectious Disease Research Institute,27376,US,US,ID-93,68617,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,true,2013-09-20 00:00:00,Infectious Disease Research Institute,27376,Phase 1 Clinical,2012-08-15 00:00:00,C1,8,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Infectious Disease Research Institute,27376,US,US,ID-93,68617,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,true,2013-09-20 00:00:00,Infectious Disease Research Institute,27376,Discovery,2009-12-31 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,OTHER,The Global Alliance for TB Drug Development,29411,India,IN,"gyrase B inhibitors (tuberculosis infection), AZ/TB Alliance",71700,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-11-30 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2010-05-03 00:00:00,DR,6,Respiratory disease,711
Nitric oxide donor,698,LOCAL_AND_MAJOR,The Global Alliance for TB Drug Development,29411,US,US,TBA-354,71742,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2014-01-30 00:00:00,The Global Alliance for TB Drug Development,29411,Discovery,2009-10-02 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,University of Illinois,20592,US,US,TBA-354,71742,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2014-01-30 00:00:00,University of Illinois,20592,Discovery,2009-10-02 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,University of Ghent,24987,Belgium,BE,"tuberculosis vaccine, VIB/Ghent University",70144,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-10-07 00:00:00,University of Ghent,24987,No Development Reported,2014-10-07 00:00:00,NDR,2,Respiratory disease,711
Live attenuated bacterial vaccine,12363,LOCAL_AND_MAJOR,University of Ghent,24987,Belgium,BE,"tuberculosis vaccine, VIB/Ghent University",70144,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-10-07 00:00:00,University of Ghent,24987,Discovery,2011-01-26 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Nagoya City University,1022846,Japan,JP,"glucopyranoside derivatives (Mycobacterium tuberculosis infection), Nagoya City University",70208,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-02-18 00:00:00,Nagoya City University,1022846,No Development Reported,2013-02-18 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Nagoya City University,1022846,Japan,JP,"glucopyranoside derivatives (Mycobacterium tuberculosis infection), Nagoya City University",70208,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-02-18 00:00:00,Nagoya City University,1022846,No Development Reported,2013-02-18 00:00:00,NDR,2,Respiratory disease,711
Unspecified drug target,59620,OTHER,Pharmarare SA,1062315,World,WO,DasKloster 0249-01,71313,Biological,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2010-09-30 00:00:00,Pharmarare SA,1062315,Discovery,2010-09-30 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,McMaster University,21238,Canada,CA,Ad5Ag85A,71323,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,false,2012-05-07 00:00:00,McMaster University,21238,Phase 1 Clinical,2009-07-31 00:00:00,C1,8,Respiratory disease,711
Prophylactic vaccine,12378,OTHER,Tianjin CanSino Biotechnology Inc,1069870,Canada,CA,Ad5Ag85A,71323,Biological,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,true,2012-05-07 00:00:00,Tianjin CanSino Biotechnology Inc,1069870,Phase 1 Clinical,2011-08-31 00:00:00,C1,8,Respiratory disease,711
Thioredoxin reductase inhibitor,6506,LOCAL_AND_MAJOR,Intervet Innovation GmbH,1061424,Germany,DE,"thioredoxin reductase inhibitors (tuberculosis), Intervet Innovation",70840,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-02-26 00:00:00,Intervet Innovation GmbH,1061424,Discovery,2010-05-04 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Hans Knoell Institute of Natural Products Research,24984,Germany,DE,"benzothiazinones (tuberculosis), Hans Knoell Institute",70901,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-09-25 00:00:00,Hans Knoell Institute of Natural Products Research,24984,No Development Reported,2013-09-25 00:00:00,NDR,2,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Qurient Therapeutics,1062405,South Korea,KR,"Q-201, Qurient",71430,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-04-17 00:00:00,Qurient Therapeutics,1062405,No Development Reported,2012-04-17 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Qurient Therapeutics,1062405,South Korea,KR,"Q-201, Qurient",71430,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-04-17 00:00:00,Qurient Therapeutics,1062405,No Development Reported,2012-04-17 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Hans Knoell Institute of Natural Products Research,24984,Germany,DE,"benzothiazinones (tuberculosis), Hans Knoell Institute",70901,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-09-25 00:00:00,Hans Knoell Institute of Natural Products Research,24984,Discovery,2009-02-26 00:00:00,DR,6,Respiratory disease,711
Epimerase inhibitor,520,LOCAL_AND_MAJOR,New Medicines for Tuberculosis,1062637,Switzerland,CH,"benzothiazinones (tuberculosis), Hans Knoell Institute",70901,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-09-25 00:00:00,New Medicines for Tuberculosis,1062637,No Development Reported,2013-09-25 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,AstraZeneca plc,14190,UK,GB,"folate biosynthesis inhibitors (tuberculosis), AZ/TB Alliance",71614,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-11-30 00:00:00,AstraZeneca plc,14190,No Development Reported,2012-11-30 00:00:00,NDR,2,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,NeED Pharmaceuticals Srl,1013076,Italy,IT,ND-601,71115,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-03-21 00:00:00,NeED Pharmaceuticals Srl,1013076,Discovery,2011-04-20 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Texas A&M University System,23290,US,US,"malate synthase (tuberculosis infection), GSK/TB Alliance/Texas A&M University",71667,Chemical,Discovery,Discovery,DR,DR,Mycobacterium tuberculosis infection,221,true,2007-12-31 00:00:00,Texas A&M University System,23290,Discovery,2007-12-31 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,OTHER,The Global Alliance for TB Drug Development,29411,India,IN,"gyrase B inhibitors (tuberculosis infection), AZ/TB Alliance",71700,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-11-30 00:00:00,The Global Alliance for TB Drug Development,29411,No Development Reported,2012-11-30 00:00:00,NDR,2,Respiratory disease,711
Eukaryotic initiation 2 alpha kinase 2 inhibitor,51121,LOCAL_AND_MAJOR,Numerate Inc,1037610,US,US,"tuberculosis therapeutics, Numerate",73050,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-12-21 00:00:00,Numerate Inc,1037610,Discovery,2009-12-31 00:00:00,DR,6,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Numerate Inc,1037610,US,US,"tuberculosis therapeutics, Numerate",73050,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2012-12-21 00:00:00,Numerate Inc,1037610,Discovery,2009-12-31 00:00:00,DR,6,Respiratory disease,711
Prophylactic vaccine,12378,LOCAL_AND_MAJOR,Aeras Global TB Vaccine Foundation,1007376,US,US,"tuberculosis vaccine, TapImmune",74286,Biological,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-09-23 00:00:00,Aeras Global TB Vaccine Foundation,1007376,Discovery,2011-10-27 00:00:00,DR,6,Respiratory disease,711
Unspecified drug target,59620,LOCAL_AND_MAJOR,Quantum Pharmaceuticals LLC,1072312,Russian Federation,RU,QP-42,76732,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2013-07-24 00:00:00,Quantum Pharmaceuticals LLC,1072312,No Development Reported,2013-07-24 00:00:00,NDR,2,Respiratory disease,711
Antibacterial,1594,LOCAL_AND_MAJOR,Orient Pharma Co Ltd,1042436,Taiwan,TW,"tuberculosis therapeutics (capsule), Orient",75681,Chemical,Phase 1 Clinical,Phase 1 Clinical,C1,C1,Mycobacterium tuberculosis infection,221,true,2012-01-19 00:00:00,Orient Europharma,DOL1000087,Phase 1 Clinical,2012-01-19 00:00:00,C1,8,Respiratory disease,711
Bifunctional aminoacyl tRNA synthetase inhibitor,33999,LOCAL_AND_MAJOR,Omnia Molecular,1065893,Spain,ES,"leucyl-tRNA synthetase inhibitors (Mycobacterium tuberculosis infection), Omnia Molecular",75760,Chemical,No Development Reported,No Development Reported,NDR,NDR,Mycobacterium tuberculosis infection,221,false,2014-10-14 00:00:00,Omnia Molecular,1065893,No Development Reported,2014-10-14 00:00:00,NDR,2,Respiratory disease,711
