ArmCount,Biomarkers,Condition,Controls,DevStatus,DevStatusId,Drug,DrugId,EnrollmentCount,Interventions,Patients,ProtocolAcronym,ProtocolTitle,Reference,Sponsor,TrialId,TrialStartDate,TrialStatus
1+,Knee motion,Pain,null,Phase 2 Clinical,C2,celecoxib,12135,30,bupivacaine; celecoxib; pregabaline,30,null,Preemptive Analgesia in Total Knee Arthroplasty,FAKULTASKUI; NCT03523832,"Faculty of Medicine, University of Indonesia",339415,"JULY     , 01, 2015",Completed
2,null,Pain,null,Phase 1 Clinical,C1,celecoxib,12135,61,S-adenosyl methionine; celecoxib,61,null,"S-Adenosyl Methionine (SAMe) Versus Celecoxib for the Treatment of Osteoarthritis Symptoms: A Double-Blind, Crossover Trial",HS#2000-1046; ISRCTN36233495,University of California Irvine,149750,"SEPTEMBER, 01, 2000",Completed
1,CYP2C9,Pain,null,Phase 2 Clinical,C2,celecoxib,12135,282,celecoxib,195,null,Celecoxib for Pediatric Adenotonsillectomy,#09/10E; NCT00849966,Childrens Hospital of Eastern Ontario (CHEO),47087,"AUGUST   , 31, 2009",Completed
1,null,Bladder cancer,null,Phase 2/Phase 3 Clinical,C23,celecoxib,12135,152,celecoxib,146,null,Celecoxib in Treating Patients With Bladder Cancer,ID99-368; N01CN85186; NCI-2009-00869; NCT00006124,National Cancer Institute,26950,"JUNE     , 30, 2000",Completed
1,COX-2; CRP; IL-6,Rectal tumor,null,Phase not specified,NS,celecoxib,12135,110,celecoxib,110,null,Fundamental Research on Peri-operative Immune Regulation to Prevent Post-operative Recurrance of Rectal Cancer,ChiCTR-TRC-10000866,"Science & Technology Department of Sichuan Province, Sichuan University",98812,"JANUARY  , 01, 2011",Not yet recruiting
1+,null,Pain,OxyContin; acetaminophen; ibuprofen,Phase 4 Clinical,C4,celecoxib,12135,60,Celebrex; OxyContin; acetaminophen; bupivacaine; dexamethasone; gabapentin; ibuprofen,60,null,Efficacy of Opioid-limiting Pain Management Protocol in Men Undergoing Urethroplasty,IRB-300002992; NCT03859024,University of Alabama at Birmingham,371877,"MARCH    , 22, 2019",Recruiting
2,null,Pain,diclofenac,Phase 4 Clinical,C4,celecoxib,12135,244,celecoxib,244,null,Safety And Efficacy Of Celecoxib Versus Sodium Diclofenac In The Treatment Of Acute Low Back Pain,A3191064; NCT00640432,Pfizer Inc,12845,"OCTOBER  , 31, 2003",Completed
1,null,null,null,Phase not specified,NS,celecoxib,12135,200,Celecoxib,200,null,Arthroplasty Inflammation Prophylaxis With Celecoxib,NCT00533247; PAC01,Vancouver Coastal Health Authority,13059,"SEPTEMBER, 20, 2007",Not yet recruiting
1,COX-2,Renal tumor,null,Phase 2 Clinical,C2,celecoxib,12135,17,celecoxib; recombinant interferon alfa-2b,17,null,Celecoxib and Recombinant Interferon Alfa-2b in Treating Patients With Metastatic Kidney Cancer Who Have Undergone Surgery,CASE8805; NCI-2010-01390; NCT01158534,Case Comprehensive Cancer Center,67972,"MARCH    , 31, 2006",Completed
1,COX-2; Vascular endothelial growth factor,Hepatocellular carcinoma,null,Phase 1/Phase 2 Clinical,C12,celecoxib,12135,8,celecoxib; epirubicin,8,null,Epirubicin and Celecoxib in Treating Patients With Hepatocellular Carcinoma,NCT00057980; NU 02I6; NU-02I6,"National Cancer Institute, Northwestern University",29179,"OCTOBER  , 31, 2002",Completed
1+,null,Pain,null,Phase 2 Clinical,C2,celecoxib,12135,120,acetaminophen; celecoxib; diclofenac sodium; fentanyl,120,null,Comparison of various oral analgesic effects for post-operative pain following minor oral surgery,UMIN000019431,Tokyo Dental College,243577,"JANUARY  , 01, 2015",Completed
3,CYP 5; CYP2B6; CYP2C19; CYP2C9; Prostate specific antigen; Tsp-1; VEGF; mRNA; sVEGFR-2,Hormone refractory prostate cancer,null,Phase 2 Clinical,C2,celecoxib,12135,27,celecoxib; cyclophosphamide; dexamethasone,27,PROMET,"Pilot Study Of Metronomic Chemotherapy With Cyclophosphamide, Celecoxib And Dexamethasone In Patients With Diagnosis Of Prostate Cancer Of The Refractory Hormone In Advanced Stage Appraisal Pharmacodynamics",ASL605LIOM03 PROMET; EudraCT 2005-005967-27; PROMET,Azienda USL 6 Livorno,138846,"OCTOBER  , 31, 2006",Recruiting
2,null,Esophagus tumor,selenium,Phase not specified,NS,celecoxib,12135,600,celecoxib; selenium,267,null,"Selenium and celecoxib, alone or in combination, in preventing cancer in patients with esophageal dysplasia",CDR0000067930; NCI-OH95-C-N026; NCI-P00-0157; NCT00005885,National Cancer Institute,27177,"MAY      , 31, 2000",No longer recruiting
1,null,Osteoarthritis,null,Phase 4 Clinical,C4,celecoxib,12135,380,celecoxib,375,null,Efficacy and Safety of Celecoxib Versus Placebo in the Treatment of Patients With Osteoarthritis of the Knee Who Were Unresponsive to Naproxen and Ibuprofen,A3191069; NCT00640627,Pfizer Inc,22169,"DECEMBER , 31, 2003",Completed
1+,null,Antiphospholipid syndrome,null,Phase not specified,NS,celecoxib,12135,22,Coumadin; acetaminophen (Tylenol); celecoxib; rofecoxib,22,CI(R)CA,"CI(R)CA : Coumadin Interaction With Rofecoxib, Celecoxib and Acetaminophen",32323232; CI(R)CA; NCT01762891; Pfizer,Hospital Universitario Pedro Ernesto,104136,"MARCH    , 31, 2003",Completed
2,null,Osteoarthritis,celecoxib,Phase 3 Clinical,C3,celecoxib,12135,309,PG-201,309,null,"Active Drug Comparative, Multicenter, Phase III Clinical Study to Evaluate the Efficacy and Safety of PG-201 in Osteoarthritis Patients",NCT01576419; PG201-P3,PMG Pharm Co Ltd,86468,"JANUARY  , 31, 2010",Completed
2,Serum creatinine,Gout,indomethacin,Phase 3 Clinical,C3,celecoxib,12135,402,celecoxib,402,null,Celebrex In Acute Gouty Arthritis Study,2007-005912-23; A3191219; NCT00549549,Pfizer Inc,16553,"FEBRUARY , 29, 2008",Completed
3,null,Pain,celecoxib; ibuprofen,Phase 2 Clinical,C2,celecoxib,12135,45,caffeine; celecoxib,45,null,"Comparison of the Effects of celecoxib, celecoxib - caffeine and Ibuprofen on pain control after Surgery","302,159 / n / c; IRCT201305253813N2",Babol University of Medical Sciences,155041,"SEPTEMBER, 23, 2013",No longer recruiting
1,null,Rectal tumor,null,Phase 2 Clinical,C2,celecoxib,12135,3,capecitabine; celecoxib,3,null,Neoadjuvant Celecoxib and Capecitabine Combined With Pelvic Irradiation in Treating Patients With Stage II or Stage III Adenocarcinoma (Cancer) of the Rectum,CDR0000360666; NCCTG-N0346; NCI-2012-02582; NCT00081224,Cancer and Leukemia Group B,43189,"DECEMBER , 31, 2004",Terminated
2,null,Metastatic head and neck cancer,null,Phase 4 Clinical,C4,celecoxib,12135,422,celecoxib; cisplatin; methotrexate,422,null,Metronomic Study for Head and Neck Cancer,159; CTRI/2015/11/006388,"Tata Memorial Center, Tata Memorial Hospital & Cancer Research Inst",247194,"NOVEMBER , 09, 2015",Not yet recruiting
1+,null,Pain,null,Phase not specified,NS,celecoxib,12135,100,"celecoxib; duloxetine; oxycodone; pregabalin; tramadol + paracetamol (oral), Johnson & Johnson",100,null,Effects of Duloxetine on Pain Relief After Total Knee Arthroplasty in Central Sensitization Patient,DULOXETINE; NCT02600247,Catholic University of Korea,245430,"NOVEMBER , 30, 2015",Not yet recruiting
2,null,Mouth tumor,cyclophosphamide; dexamethasone,Phase 2/Phase 3 Clinical,C23,celecoxib,12135,150,celecoxib; thalidomide,150,null,A Study of High-Risk Oral Cavity Cancer,NCT00934739; T1306,National Health Research Institutes,58614,"JUNE     , 30, 2007",Terminated
2,null,null,celecoxib; metocarbamol,Phase 1 Clinical,C1,celecoxib,12135,48,Celecoxib/Metocarbamol,48,null,"Open, randomized, cross-over, 4 sequences, 4 periods, pharmacokinetic interaction and comparative bioavailability study of medicinal products for oral administration of Celecoxib / Metocarbamol in capsules with 200 mg / 215 mg (Test) and Celecoxib in capsules with 200 mg (Reference) and Metocarbamol in capsules with 215 mg (Reference) in healthy subjects under fasting conditions",ACL17-PC072,AXIS Clinicals AMERICA SA DE CV,341944,null,Status not specified
4+,Knee motion; Muscle strength,Pain,null,Phase 3 Clinical,C3,celecoxib,12135,58,"adductor canal block; celecoxib; esomeprazole; levobupivacaine; local infiltration analgesia; pregabalin; tramadol + paracetamol (oral), Johnson & Johnson; tramadol hydrochloride",58,null,A Comparison of the Efficacy of Analgesia and Functional Outcome Between Local Infiltration Analgesia and Adductor Canal Block After Total Knee Replacement: a Randomized Clinical Trial,TCTR20150720003,Chulalongkorn University,235243,"APRIL    , 06, 2015",No longer recruiting
1,null,null,null,Phase 1 Clinical,C1,celecoxib,12135,24,celecoxib,24,null,A Study for Estimation of Predictive Factors Which Are Related with Drug Response Variability of COX-2 Selective Inhibitor in Korean Healthy Subjects,15-031; KCT0003958,Dong-A University Hospital,381368,"APRIL    , 10, 2015",Terminated
1,null,null,null,Phase not specified,NS,celecoxib,12135,32,celecoxib,32,null,"Clinical study to evaluate the bioequivalence of celecoxib in healthy male and female volunteers, 200 mg capsules",BQ-2013-08-CLC-E,"Ultra Laboratories, SA de CV",164493,null,Status not specified
4,null,Gastrointestinal disease,null,Phase not specified,NS,celecoxib,12135,282,celecoxib; diclofenac,210,null,"A randomized, double-blind, placebo-controlled study of celecoxib or diclofenac to enhance gastrointestinal recovery and reduce post-operative ileus",ACTRNO1265000299606,Pfizer Inc,61879,"NOVEMBER , 30, 2004",No longer recruiting
1,Creatine kinase,Glioma,null,Phase 1 Clinical,C1,celecoxib,12135,35,Celebrex; fluvastatin,35,FLUVABREX,Safety of Fluvastatin-Celebrex Association in Low and High Grade Optico-chiasmatic Gliomas,FLUVABREX; FLUVABREX-1208; NCT02115074,Centre Oscar Lambret,182055,"JUNE     , 30, 2014",Recruiting
1+,null,Esophagus tumor,null,Phase 2 Clinical,C2,celecoxib,12135,6,celecoxib; cisplatin; irinotecan,6,null,"A Study of Irinotecan, Cisplatin and Celebrex in Patients With Metastatic or Unresectable Esophageal Cancer",3E-02-1; NCT00183807,University of Southern California,43717,"OCTOBER  , 31, 2003",Terminated
1,M-protein; Serum beta microglobulin,Multiple myeloma,null,Phase 2 Clinical,C2,celecoxib,12135,23,celecoxib,23,null,Celecoxib in Preventing Multiple Myeloma in Patients With Monoclonal Gammopathy or Smoldering Myeloma,CCF-IRB-7029; CDR0000393514; MAYO-206904; N01CN25140; NCI-2009-00866; NCT00099047; UARK-18697,National Cancer Institute,26553,"NOVEMBER , 30, 2004",Completed
1+,Cytotoxic T-Lymphocytes; Leukocyte common antigen; Programmed cell death 1 ligand 1; Programmed cell death protein 1; T-Helper Lymphocytes; T-cell surface glycoprotein CD4; T-cell surface glycoprotein CD8 alpha chain,Metastatic breast cancer,null,Phase 0 Clinical,C0,celecoxib,12135,6,celecoxib; interferon alfa-2b; pembrolizumab; rintatolimod,6,null,Chemokine Modulation Therapy and Pembrolizumab in Treating Participants With Metastatic Triple-Negative Breast Cancer,I 62218; NCT03599453,Roswell Park Comprehensive Cancer Center,347632,"JANUARY  , 09, 2019",Recruiting
2,null,Esophagus tumor,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Dysmenorrhea,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Keratosis,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Non-small-cell lung cancer,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Familial adenomatous polyposis,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Gout,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Alzheimers disease,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Renal cell carcinoma,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Pain,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Osteoarthritis,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Periarthritis,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Tenosynovitis,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Pancreas tumor,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Prostate tumor,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Rheumatoid arthritis,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Non-Hodgkin lymphoma,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Back pain,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
2,null,Ankylosing spondylitis,Celebrex,Phase not specified,NS,celecoxib,12135,44,"celecoxib (Selex), Actavis",44,null,"Comparative study of the pharmacokinetics and bioequivalence of the drugs Selex, 200 mg capsules, the manufacturer ""Tamar A.V.E. Antusa plant"", Greece for the Actavis Group, Iceland and Celebrex, capsules of 200 mg, the manufacturer ""Pfizer Manufacturing Deutschland GmbH"", Germany",BE-07-2014-ACT-CEL,Actavis Group HF,245943,"NOVEMBER , 16, 2015",Status not specified
