Ancestry,ArmCount,DevStatus,DevStatusId,Drug,DrugId,Endpoint,EndpointReached,HasHealthyVolunteers,HighestDevStatusForInd,HighestDevStatusForIndId,Indication,IndicationId,ProtocolAcronym,ProtocolTitle,Sponsor,StudyType,TrialId,TrialStartDate,TrialStatus
null,3,Phase 0 Clinical,C0,aripiprazole,7781,"Safety,Efficacy",N,Y,Launched,L,Schizophrenia,299,null,Identification of Multi-modal Bio-markers for Early Diagnosis and Treatment Prediction in Schizophrenia Individuals,General Hospital of Tianjin Medical University,Interventional,365165,2018-09-01 00:00:00,Recruiting
null,1,Phase not specified,NS,aripiprazole,7781,Efficacy,N,Y,Launched,L,Schizophrenia,299,null,The Effects of Aripiprazole on the Processing of Rewards in Schizophrenia,Emory University,Interventional,36281,2005-04-30 00:00:00,Terminated
null,2,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,A Study Comparing the Efficacy and Safety of Ziprasidone and Aripiprazole for the Treatment of Schizophrenia or Schizoaffective Disorder in Hospitalized Patients,Pfizer Inc,Interventional,35469,2004-04-30 00:00:00,Completed
null,3,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy,Pharmacodynamics",Y,N,Launched,L,Schizophrenia,299,null,A Switch Study of BMS-337039 in Schizophrenic Out-Patients,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,35203,2005-06-30 00:00:00,Completed
null,2,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy,Pharmacodynamics",Y,N,Launched,L,Schizophrenia,299,null,Comparative Study of Aripiprazole and Olanzapine in the Treatment of Patients With Acute Schizophrenia,"Bristol-Myers Squibb Co, Otsuka Pharmaceutical Development and Commercialization Inc",Interventional,34896,2000-06-30 00:00:00,Completed
null,2,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,Olanzapine Versus Aripiprazole in the Treatment of Acutely Ill Patients With Schizophrenia,Eli Lilly & Co,Interventional,34854,2004-07-31 00:00:00,Completed
null,2,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,Trial to Evaluate the Short-term Safety and Efficacy of Brexpiprazole Monotherapy in the Treatment of Adolescents With Schizophrenia,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,303053,2017-06-30 00:00:00,Recruiting
null,3,Phase 2 Clinical,C2,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,Comparison of the beginning of therapeutic response between different typical and atypical antipsychotics in acute psychosis,Ahvaz Jundishapur University of Medical Sciences,Interventional,302069,2016-10-16 00:00:00,No longer recruiting
null,1,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,Aripiprazole effect in the treatment of residual symptoms in patients with schizophrenia,Mazandaran University of Medical Sciences,Interventional,294183,2017-01-20 00:00:00,No longer recruiting
null,1,Phase 2 Clinical,C2,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,"Adjunctive aripiprazole treatment for risperidone-induced hyperprolactinemia: an 8-week, randomized, open-label, comparative clinical trial",XinXiang Medical University,Interventional,255165,2012-09-30 00:00:00,No longer recruiting
null,2,Phase 2 Clinical,C2,aripiprazole,7781,"Bioequivalence,Pharmacokinetics",N,Y,Launched,L,Schizophrenia,299,null,Bioequivalence study of aripiprazole when administered as a 15 mg orally disintegrating tablet relative to a 15 mg commercial tablet in healthy male and/or female subjects under fasting condition,Korea Otsuka Pharmaceuticals,Interventional,244133,2012-08-29 00:00:00,Completed
null,1,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",N,Y,Launched,L,Schizophrenia,299,null,"Changes in Adiposity, Metabolic Measures From Atypicals to Aripiprazole",Washington University in St Louis,Interventional,21671,2005-02-28 00:00:00,Completed
null,2,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,Evaluation of effectiveness of Risperdal Consta compared to Abilify over a two-year period in patients with schizophrenia,Johnson & Johnson Pharmaceutical Research & Development LLC,Interventional,21111,2006-02-28 00:00:00,Completed
null,1,Phase 3b Clinical,C3B,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,Aripiprazole Oral Acceptability Trial,Bristol-Myers Squibb Co,Interventional,19215,2004-03-31 00:00:00,Completed
null,4,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",N,N,Launched,L,Schizophrenia,299,EULAST,European Long-Acting Antipsychotics in Schizophrenia Trial,"The European Group for Research in Schizophrenia (EGRIS), Universitair Medisch Centrum Utrecht ",Interventional,191158,2015-02-28 00:00:00,No longer recruiting
null,2,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Y,Y,Launched,L,Schizophrenia,299,PECANS,Pan European Collaboration on Antipsychotic Naive Schizophrenia,Koebenhavns Universitet,Interventional,186323,2008-12-31 00:00:00,Completed
null,1,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,Aripiprazole Once-monthly in Patients With Schizophrenia,H Lundbeck A/S,Interventional,157312,2013-10-31 00:00:00,Completed
null,3,Phase 4 Clinical,C4,aripiprazole,7781,"Pharmacokinetics,Pharmacodynamics",N,N,Launched,L,Schizophrenia,299,APD,Antipsychotic Effects On Brain Function In Schizophrenia,University of California San Francisco,Interventional,148717,2013-04-30 00:00:00,Recruiting
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,An Open-Label Pilot Study of Aripiprazole Augmentation in the Management of Residual Symptoms in Clozapine-Treated Outpatients With Chronic Schizophrenia,University of Athens,Interventional,146982,null,Completed
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,An Exploratory Open-Label Trial of Aripiprazole as an Adjuvant to Clozapine Therapy in Chronic Schizophrenia,Massachusetts General Hospital,Interventional,146458,null,Completed
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,"A Randomized, Placebo-Controlled Study to Evaluate the Efficacy and Safety of Lower Doses of Aripiprazole for the Treatment of Patients With Acute Exacerbation of Schizophrenia",University of Florida,Interventional,146339,null,Completed
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,"An Open-Label, 26-week, Parallel-Group Study to Evaluate the Effectiveness Of Switching To Aripiprazole From Atypical Antipsychotics In Patients With Schizophrenia","Ministry of Health & Welfare, Korea",Interventional,146290,null,Completed
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Schizophrenia,299,null,"A Multicenter, Randomized, Double-Blind, Placebo-Controlled, 26-Week Study of a Fixed Dose of Aripiprazole (15 mg) in the Treatment of Stabilized Patients with Chronic Schizophrenia",Otsuka Holdings Co Ltd,Interventional,143844,null,Completed
null,1,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,"Treatment of Schizophrenia with Aripiprazole. A One Year, Open-Label Study",Bristol-Myers Squibb Co,Interventional,139955,2005-01-01 00:00:00,Recruiting
null,1,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,"Randomized, Double-Blind, Placebo-Controlled Trial to Evaluate the Effects of Adjunctive Treatment With Aripiprazole on Body Weight, Metabolic Parameters, Clinical Efficacy, and Adverse Events in People With Psychotic Disorders on Treatment With Clozapine","Christian Medical College, Vellore, India",Interventional,131804,2013-02-15 00:00:00,Not yet recruiting
null,1,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Schizophrenia,299,null,Study to Compare the Efficacy of Ziprasidone (Zeldox) and Aripiprazole (Abilify) on Cognitive Functioning and Quality of Sleep in the Treatment of Schizophrenic Patients,Ludwig-Maximilians University of Munich,Interventional,129806,2007-12-20 00:00:00,Recruiting
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Autism,423,null,Clinical Observation of Aripiprazole in the Treatment of Autism,Huazhong University of Science and Technology,Interventional,163443,null,Completed
null,2,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Autism,423,null,Aripiprazole Versus Risperidone for Treatment of Autism,Shiraz University of Medical Sciences,Interventional,122954,2011-08-23 00:00:00,No longer recruiting
null,1,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",N,N,Discontinued,DX,Drug dependence,588,null,"Aripiprazole for Methamphetamine Dependence: Double-Blind, Placebo Trial",US Department of Veterans Affairs,Interventional,23065,2009-08-31 00:00:00,Terminated
null,1,Phase not specified,NS,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Bipolar disorder,653,null,"A 3-week, double-blind, randomized, placebo-controlled study to evaluate the safety and efficacy of aripiprazole in patients with bipolar disorder experiencing an acute manic episode",Bristol-Myers Squibb Co,Interventional,52061,2003-05-20 00:00:00,Status not specified
null,5,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Bipolar disorder,653,null,Risperdal Consta for Bipolar Disorder,University of Pittsburgh,Interventional,35003,2003-11-30 00:00:00,Completed
null,1,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Bipolar disorder,653,null,An Open-Label Trial of Aripiprazole in Children and Adolescents With Bipolar Disorder,University of Cincinnati,Interventional,34718,2005-06-30 00:00:00,Completed
null,1,Phase 4 Clinical,C4,aripiprazole,7781,Efficacy,N,N,Launched,L,Bipolar disorder,653,null,The Effects of Aripiprazole on Patients With Metabolic Syndrome,US Department of Veterans Affairs,Interventional,34597,2004-03-31 00:00:00,Completed
null,2,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Bipolar disorder,653,null,Aripiprazole Associated With Methylphenidate in Children and Adolescents With Bipolar Disorder and ADHD,Federal University of Rio Grande do Sul,Interventional,32555,2005-08-31 00:00:00,Completed
null,1+,Phase 2 Clinical,C2,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Bipolar disorder,653,ALD,Effect of Aripiperazole in Treatment of Psychotic Mania,Mazandaran University of Medical Sciences,Interventional,221268,2014-04-21 00:00:00,No longer recruiting
null,1,Phase 2 Clinical,C2,aripiprazole,7781,"Safety,Efficacy",Y,N,Discontinued,DX,Pervasive child developmental disorder,1947,null,A Study of Aripiprazole in Children and Adolescents With Aspergers and Pervasive Developmental Disorder,Indiana University School of Medicine,Interventional,30970,2005-01-31 00:00:00,Completed
null,2,Phase 2 Clinical,C2,aripiprazole,7781,"Bioequivalence,Pharmacokinetics",N,Y,Launched,L,Mania,1957,null,Bioequivalence study of aripiprazole when administered as a 15 mg orally disintegrating tablet relative to a 15 mg commercial tablet in healthy male and/or female subjects under fasting condition,Korea Otsuka Pharmaceuticals,Interventional,244133,2012-08-29 00:00:00,Completed
null,2,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Mania,1957,null,Study of Aripiprazole in Patients With Acute Bipolar Mania,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,19401,2004-12-31 00:00:00,Completed
null,1,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Tourette syndrome,2941,null,Safety and Tolerability of Once-daily Oral Aripiprazole in Children and Adolescents with Tourette's Disorder,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,98380,2013-01-31 00:00:00,Completed
null,1,Phase 4 Clinical,C4,aripiprazole,7781,Efficacy,N,N,Launched,L,Tourette syndrome,2941,null,Trial to Evaluate the Long-term Efficacy of Oral Aripiprazole in the Treatment of Pediatric Subjects With Tourette's Disorder,Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,353039,2018-09-13 00:00:00,Recruiting
null,1,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Tourette syndrome,2941,null,Open-Label Trial of Aripiprazole in Children and Adolescents With Tourette's Disorder,"New York University School of Medicine, US",Interventional,20591,2005-09-30 00:00:00,Completed
null,1,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Tourette syndrome,2941,null,Aripiprazole in Children and Adolescents With Chronic Tic Disorder or Tourette's Disorder,Korea Otsuka Pharmaceuticals,Interventional,19006,2008-10-31 00:00:00,Completed
null,2,Phase 2 Clinical,C2,aripiprazole,7781,"Bioequivalence,Pharmacokinetics",N,Y,Discontinued,DX,Bipolar II disorder,3115,null,Bioequivalence study of aripiprazole when administered as a 15 mg orally disintegrating tablet relative to a 15 mg commercial tablet in healthy male and/or female subjects under fasting condition,Korea Otsuka Pharmaceuticals,Interventional,244133,2012-08-29 00:00:00,Completed
null,1,Phase 4 Clinical,C4,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Major depressive disorder,4898,null,Aripiprazole (Abilify) as an Adjunctive Treatment for Inadequate Response in Major Depressive Disorder,Seoul National University Hospital,Interventional,93091,2012-02-10 00:00:00,Completed
null,5+,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Major depressive disorder,4898,VAST-D,VA Augmentation and Switching Treatments for Improving Depression Outcomes,US Department of Veterans Affairs,Interventional,80741,2012-12-31 00:00:00,Completed
null,1,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy",N,N,Launched,L,Major depressive disorder,4898,ACES 257,To Assess the Safety and Tolerability of an Oral Aripiprazole/Escitalopram Combination Therapy in Patients With Major Depressive Disorder (MDD),Otsuka Pharmaceutical Development and Commercialization Inc,Interventional,66414,2010-11-30 00:00:00,Terminated
null,3,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",N,N,Launched,L,Major depressive disorder,4898,ACES 263,"A Multicenter, Randomized, Double-blind Study to Evaluate the Efficacy, Safety and Tolerability of an Oral Aripiprazole/Escitalopram Combination Therapy in Patients With Major Depressive Disorder","Covance Inc, Otsuka Pharmaceutical Development and Commercialization Inc",Interventional,65947,2010-07-31 00:00:00,Terminated
null,2,Phase 2 Clinical,C2,aripiprazole,7781,"Safety,Efficacy",Y,N,Launched,L,Major depressive disorder,4898,null,"A Randomized, Prospective, Open-Label, Multicenter Study to Compare Aripiprazole Augmentation to Bupropion Combination Therapy in Older Patients with Major Depressive Disorder",Youngnam University Medical Center,Interventional,248370,null,Status not specified
null,2,Phase not specified,NS,aripiprazole,7781,"Safety,Bioequivalence,Pharmacokinetics",N,N,Launched,L,Major depressive disorder,4898,null,"Comparative study of the pharmacokinetics and bioequivalence of drugs ""Mirium Tablets 10 mg"" (""Sinton Spain SL"", owner of the registration certificate of JSC ""Grindeks"", Latvia) and Abilify Tablets 10 mg (""Bristol-Myers Squibb Company Manufacturing"" Puerto Rico)","Grindeks, Publiska Akciju Sabiedriba",Interventional,247044,2015-11-24 00:00:00,Status not specified
null,1+,Phase 3 Clinical,C3,aripiprazole,7781,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Y,N,Launched,L,Major depressive disorder,4898,null,A Study of Adjunctive Aripiprazole in Patients With Major Depressive Disorder,Bristol-Myers Squibb Co,Interventional,19213,2004-06-30 00:00:00,Completed
null,1,Phase 2 Clinical,C2,"rotigotine (transdermal patch, Parkinson's/restless legs syndrome), UCB",7971,"Safety,Efficacy",Y,N,Launched,L,Parkinsons disease,255,null,A Dose-finding Study for SPM-962 in Advanced Parkinson's Disease Patients,Otsuka Pharmaceutical Co Ltd,Interventional,88749,2006-08-31 00:00:00,Completed
null,1,Phase 3 Clinical,C3,"rotigotine (transdermal patch, Parkinson's/restless legs syndrome), UCB",7971,"Safety,Efficacy",Y,N,Launched,L,Parkinsons disease,255,null,"A multi-center, randomized, double-blind, placebo-controlled, parallel-group, dose-ranging study to evaluate the safety, tolerability and efficacy of rotigotine in patients with early Parkinson’s disease",UCB Pharma GmbH,Interventional,8758,1999-11-29 00:00:00,Completed
null,1,Phase 3 Clinical,C3,"rotigotine (transdermal patch, Parkinson's/restless legs syndrome), UCB",7971,"Safety,Efficacy,Pharmacokinetics",Y,N,Launched,L,Parkinsons disease,255,null,"A phase III, multicenter, randomized, double-blind, placebo-controlled, dose-escalation, pharmacokinetic, safety and efficacy study of rotigotine patches in patients with early-stage Parkinson's disease",UCB SA,Interventional,8634,2004-06-23 00:00:00,Completed
