Ancestry,DevStatus,DevStatusId,Drug,DrugId,Endpoint,Indication,IndicationId,OriginatorSponsored,Patients,ProtocolTitle,TrialEndDateActual,TrialEndDateCalc,TrialEndDateEstimate,TrialEndDateGiven,TrialId,TrialStartDate,TrialStatus
null,Phase 2/Phase 3 Clinical,C23,linezolid,11036,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,630,Pragmatic Clinical Trial for a More Effective Concise and Less Toxic MDR-TB Treatment Regimen(s),null,2019-05-23 12:00:00,2021-03-31 00:00:00,2021-03-31 00:00:00,244304,2017-01-31 00:00:00,Recruiting
null,Phase 2 Clinical,C2,rosuvastatin,12420,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,50,Effect of rosuvastatin on HIV TB coinfection,null,2019-06-07 12:00:00,null,null,292154,2017-04-01 00:00:00,Not yet recruiting
null,Phase 1 Clinical,C1,AERAS-402,53975,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,20,"A Study to Evaluate Safety and Immunogenicity of AERAS-402 Administered in HIV-negative, BCG-vaccinated, QFT (+) and (-) Adults Without Evidence of TB",2010-07-31 00:00:00,2011-01-20 12:00:00,null,2010-07-31 00:00:00,228651,2008-09-30 00:00:00,Completed
null,Phase not specified,NS,azithromycin,2587,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,null,A Study to Evaluate the Safety and Efficacy of Azithromycin in Individual Patients With Serious Nontuberculous Mycobacterial Disease Who Are Failing or Intolerant of Other Available Therapy,null,2002-01-02 00:00:00,null,null,8647,1999-11-02 00:00:00,Completed
null,Phase 3 Clinical,C3,moxifloxacin,12978,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,500,The Effect of 18-month Regimen Containing Six Anti-tuberculosis Drugs for Patients With MDR-TB,null,2021-06-27 12:00:00,2021-12-31 00:00:00,2021-12-31 00:00:00,369109,2019-03-08 00:00:00,Recruiting
null,Phase 1 Clinical,C1,linezolid,11036,"Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,31,Pharmacokinetic and Therapeutic Adaptation of Linezolid in the Treatment of Multi-Resistant Tuberculosis,2018-12-31 00:00:00,2018-02-23 12:00:00,null,2018-12-31 00:00:00,261481,2015-11-04 00:00:00,Completed
null,Phase 2 Clinical,C2,faropenem,4492,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,400,"Prospective, Randomized Control, Non-inferiority Study of the Use of Faropenem for Patients with etiology Positive Pulmonary Tuberculosis",null,2020-09-03 12:00:00,2020-05-01 00:00:00,2020-05-01 00:00:00,338648,2018-05-15 00:00:00,Not yet recruiting
null,Phase 1 Clinical,C1,GSK-3036656,70581,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,30,First Time in Human (FTIH) Safety and Pharmacokinetics (PK) Study of GSK-3036656 in Healthy Subjects,2017-08-04 00:00:00,2019-07-23 12:00:00,null,2017-08-04 00:00:00,290705,2017-04-02 00:00:00,Completed
null,Phase 2 Clinical,C2,bedaquiline,51310,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,167,"A prospective, unblinded, non-randomized, single-center study to evaluate outcomes of bedaquiline-included regimens in multidrug-resistance/extensively drug-resistant (MDR/XDR) tuberculosis patients after 24 months and to identify factors predisposing the long-term treatment success",null,null,null,null,361163,null,Status not specified
null,Phase 2 Clinical,C2,azithromycin,2587,"Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,24,Azithromycin as Host-directed Therapy for Pulmonary Tuberculosis,null,2020-05-23 12:00:00,2019-04-30 00:00:00,2019-04-30 00:00:00,298743,2018-02-01 00:00:00,Recruiting
null,Phase 2 Clinical,C2,"MTB72F vaccine (tuberculosis), GSK/ IAVI",9490,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,38,Safety and Immunogenicity of GSK Biological's Candidate Tuberculosis Vaccine Mtb72F/AS02A in Healthy PPD-Positive Adults,2006-05-31 00:00:00,2007-11-20 12:00:00,null,2006-05-31 00:00:00,9528,2005-07-31 00:00:00,Completed
null,Phase 2 Clinical,C2,delamanid,16545,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,null,A phase II trial to evaluate delamanid in pediatric patients with multi-drug resistance tuberculosis,null,null,null,null,341287,null,Status not specified
null,Phase 4 Clinical,C4,azithromycin,2587,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,448,The Individualized M(X) Drug-resistant TB Treatment Strategy Study,null,2019-08-20 12:00:00,2021-12-31 00:00:00,2021-12-31 00:00:00,307654,2017-06-14 00:00:00,Recruiting
null,Phase 2/Phase 3 Clinical,C23,bedaquiline,51310,Efficacy,Mycobacterium tuberculosis infection,221,N,54,Patient-reported Experiences and Quality of Life Outcomes in the TB-PRACTECAL Clinical Trial,null,2021-10-20 12:00:00,2021-03-31 00:00:00,2021-03-31 00:00:00,379769,2019-07-01 00:00:00,Not yet recruiting
null,Phase 3 Clinical,C3,linezolid,11036,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,500,Evaluating Newly Approved Drugs in Combination Regimens for Multidrug-Resistant TB With Fluoroquinolone Resistance,null,2021-09-29 00:00:00,2022-12-31 00:00:00,2022-12-31 00:00:00,375499,2019-06-30 00:00:00,Not yet recruiting
null,Phase 3 Clinical,C3,ESAT-6CFP10,95442,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,1802,Clinical Study of Recombinant Mycobacterium Tuberculosis Allergen ESAT6-CFP10 on Healthy People Aged 18 to 65 years (III-healthy),2016-10-31 00:00:00,2018-09-20 12:00:00,null,2016-10-31 00:00:00,262931,2016-05-31 00:00:00,Completed
null,Phase 2 Clinical,C2,"Ag85B-ESAT-6 vaccine (IC31 adjuvant, tuberculosis), SSI/ Valneva",53784,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,240,THYB-04,null,2014-12-17 12:00:00,null,null,285704,2012-08-27 00:00:00,No longer recruiting
null,Phase 1 Clinical,C1,etoricoxib,22216,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,39,Therapeutic Vaccination and Immune Modulation - New Treatment Strategies for the MDR Tuberculosis Pandemic,null,2018-03-21 12:00:00,2019-09-30 00:00:00,2019-09-30 00:00:00,235355,2015-11-30 00:00:00,No longer recruiting
null,Phase 3 Clinical,C3,"lamivudine + abacavir + zidovudine, GSK",26574,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,350,Anti-HIV Drugs for Ugandan Patients With HIV and Tuberculosis,null,2007-01-06 12:00:00,null,null,8801,2004-10-31 00:00:00,Completed
null,Phase 3b Clinical,C3B,dolutegravir,59062,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,113,Open-Label Study of Dolutegravir (DTG) or Efavirenz (EFV) for Human Immunodeficiency Virus (HIV)-Tuberculosis (TB) Co-infection,null,2017-06-23 00:00:00,2019-12-31 00:00:00,2019-12-31 00:00:00,201302,2015-01-23 00:00:00,No longer recruiting
null,Phase 1 Clinical,C1,OPC-167832,104447,Safety,Mycobacterium tuberculosis infection,221,Y,null,"A phase I, single-ascending-dose study of OPC-167832 for the treatment of Mycobacterium tuberculosis infection",2017-12-31 00:00:00,null,null,2017-12-31 00:00:00,327014,null,Completed
null,Phase 2 Clinical,C2,SSI H56-IC31,74849,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,900,Study to Evaluate H56:IC31 in Preventing Rate of TB Recurrence,null,2021-05-22 12:00:00,2022-12-31 00:00:00,2022-12-31 00:00:00,337957,2019-01-31 00:00:00,Recruiting
null,Phase 1 Clinical,C1,midazolam hydrochloride,44303,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,Y,74,"A Phase I Study to Evaluate Safety, Tolerability, PK, and PK Interactions of TBA-7371",2018-07-08 00:00:00,2019-12-19 12:00:00,null,2018-07-08 00:00:00,303756,2017-08-29 00:00:00,Completed
null,Phase 3 Clinical,C3,clarithromycin,2829,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,152,Optimization of MDR-TB Treatment Regimen Based on the Molecular Drug Susceptibility Results of Pyrazinamide,null,2016-08-19 12:00:00,2016-04-30 00:00:00,2016-04-30 00:00:00,183613,2014-04-30 00:00:00,Recruiting
null,Phase 4 Clinical,C4,levofloxacin,3492,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,160,"Is Levofloxacin Better Than Rifampicin in the Treatment of Tuberculous Meningitis- a Randomized, Control Study",null,2012-01-01 00:00:00,null,null,129005,2009-10-01 00:00:00,Recruiting
Asian Ancestry,Phase not specified,NS,stavudine,4481,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,400,Acquired Immunodeficiency Syndrome (AIDS) and Tuberculosis (TB) Co-Infection Treatment Strategies Study of China,null,2011-05-06 12:00:00,2013-06-30 00:00:00,2013-06-30 00:00:00,76946,2009-02-28 00:00:00,Recruiting
null,Phase 1 Clinical,C1,efavirenz,10172,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,26,Pharmacokinetics of Efavirenz in the Presence of Rifampicin and Isoniazid,null,2019-03-22 00:00:00,2018-02-28 00:00:00,2018-02-28 00:00:00,265766,2016-10-21 00:00:00,Recruiting
Asian Ancestry,Phase not specified,NS,rifabutin,4229,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,400,Acquired Immunodeficiency Syndrome (AIDS) and Tuberculosis (TB) Co-Infection Treatment Strategies Study of China,null,2011-05-06 12:00:00,2013-06-30 00:00:00,2013-06-30 00:00:00,76946,2009-02-28 00:00:00,Recruiting
null,Phase 2 Clinical,C2,MVA-85A,55317,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,36,Trial to Investigate the Effect of Schistosoma Mansoni Infection on the Response to Vaccination With MVA-85A in BCG-vaccinated African Adolescents,2015-01-31 00:00:00,2016-10-19 12:00:00,null,2015-01-31 00:00:00,201409,2014-06-30 00:00:00,Completed
null,Phase 3 Clinical,C3,trimethoprim + sulphamethoxazole,44363,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,642,A Study to Compare Three Existing Starting Points of Antiretroviral Therapy (ART) Initiation in HIV/Tuberculosis (TB) Co-infected Patients,2010-07-31 00:00:00,2007-09-05 12:00:00,null,2010-07-31 00:00:00,201474,2005-06-30 00:00:00,Completed
null,Phase 2b Clinical,C2B,rifabutin,4229,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,71,Rifampin-Based Tuberculosis Treatment Versus Rifabutin-Based Tuberculosis Treatment in Persons With HIV,2017-06-28 00:00:00,2015-12-12 00:00:00,null,2017-06-28 00:00:00,87585,2013-07-13 00:00:00,Terminated
null,Phase 2 Clinical,C2,efavirenz,10172,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,15,Pharmacokinetics of Intermittent Rifabutin and Isoniazid With Daily Efavirenz,2004-02-01 00:00:00,2002-02-04 12:00:00,2004-02-29 00:00:00,2004-02-01 00:00:00,10657,1999-11-30 00:00:00,Completed
null,Phase not specified,NS,moxifloxacin,12978,"Bioequivalence,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,24,"A randomized, open, balanced, two-component, two-period, crossover, with a single-dose study of comparative pharmacokinetics and bioequivalence of Primflo (moxifloxacin) 400 mg (Dr Reddy's Laboratories Ltd, India) and Avilox  (moxifloxacin) 400 mg (Bayer Healthcare AG, Germany), when taken orally on an empty stomach in healthy adult volunteers",null,2014-04-13 00:00:00,2014-09-01 00:00:00,2014-09-01 00:00:00,167750,2012-10-10 00:00:00,Status not specified
Asian Ancestry,Phase not specified,NS,zidovudine,44316,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,400,Acquired Immunodeficiency Syndrome (AIDS) and Tuberculosis (TB) Co-Infection Treatment Strategies Study of China,null,2011-05-06 12:00:00,2013-06-30 00:00:00,2013-06-30 00:00:00,76946,2009-02-28 00:00:00,Recruiting
null,Phase 2 Clinical,C2,VPM-1002,55569,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,48,Study to Evaluate Safety and Immunogenicity of VPM-1-002 in Comparison With BCG in Newborn Infants in South Africa,2012-11-30 00:00:00,2014-03-21 12:00:00,null,2012-11-30 00:00:00,82764,2011-11-30 00:00:00,Completed
null,Phase not specified,NS,rifabutin,4229,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,520,"A multicenter, randomized, 6-month study to compare the efficacy, tolerability and toxicity of two different regimens of rifabutin with that of rifampicin",null,1997-04-21 12:00:00,null,null,15869,1994-12-31 00:00:00,Status not specified
null,Phase 1 Clinical,C1,bedaquiline,51310,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,16,TMC207-TiDP13-C117: Interaction Study in Human Immunodeficiency Virus-type 1 (HIV-1) Infected Patients With Nevirapine (NVP),2010-06-30 00:00:00,2011-11-29 00:00:00,null,2010-06-30 00:00:00,56959,2009-06-30 00:00:00,Completed
null,Phase 2a Clinical,C2A,sutezolid,11088,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,59,"PNU-100480 In Newly Diagnosed, Treatment Sensitive Patients With Pulmonary TB; Early Bactericidal Activity; Whole Blood Assay",2011-12-31 00:00:00,2013-12-20 12:00:00,null,2011-12-31 00:00:00,71511,2011-08-31 00:00:00,Completed
null,Phase 2 Clinical,C2,bedaquiline,51310,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,68,Evaluation of Early Bactericidal Activity in Pulmonary Tuberculosis,2010-09-30 00:00:00,2012-08-19 12:00:00,null,2010-09-30 00:00:00,71046,2010-04-30 00:00:00,Completed
null,Phase 1 Clinical,C1,MVA-85A,55317,Efficacy,Mycobacterium tuberculosis infection,221,Y,48,"A BCG Challenge Model Study to Assess Anti-mycobacterial Immunity Induced by BCG and a Candidate TB Vaccine, MVA-85A",2012-01-31 00:00:00,2012-09-19 12:00:00,null,2012-01-31 00:00:00,69926,2010-05-31 00:00:00,Completed
null,Phase 1/Phase 2 Clinical,C12,indinavir,5321,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,20,The Pharmacokinetics and Safety of indinavir/ritonavir With NRTIs in HIV/TB co-Infected Patients Receiving Rifampicin,2009-12-31 00:00:00,2009-03-07 12:00:00,2009-06-30 00:00:00,2009-12-31 00:00:00,10871,2006-12-31 00:00:00,Completed
null,Phase 2 Clinical,C2,moxifloxacin,12978,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,433,TBTC Study 28: Moxifloxacin Versus Isoniazid for TB Treatment,2007-12-31 00:00:00,2008-06-19 12:00:00,null,2007-12-31 00:00:00,10685,2006-02-28 00:00:00,Completed
null,Phase 1 Clinical,C1,Ad5Ag85A,71323,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,24,Study of the Safety and Immunogenicity of an Adenovirus-based Tuberculosis Vaccine,2013-07-31 00:00:00,2011-10-20 12:00:00,null,2013-07-31 00:00:00,77668,2009-06-30 00:00:00,Terminated
null,Phase 1 Clinical,C1,MVA-85A,55317,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,Y,48,"A Study of MVA-85A, in Asymptomatic Volunteers Infected With TB, HIV or Both",2011-01-31 00:00:00,2009-10-05 12:00:00,null,2011-01-31 00:00:00,14589,2007-07-31 00:00:00,Completed
null,Phase 4 Clinical,C4,abacavir,6242,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,10,Raltegravir + ABC/3TC in HIV/TB Co-Infected Patients,null,2013-01-05 12:00:00,null,null,63729,2010-10-31 00:00:00,Recruiting
null,Phase 2 Clinical,C2,rifapentine,15102,"Safety,Efficacy,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,529,Rifapentine During Intensive Phase Tuberculosis (TB) Treatment,2013-12-31 00:00:00,2011-04-22 12:00:00,null,2013-12-31 00:00:00,17237,2008-12-31 00:00:00,Completed
null,Phase 4 Clinical,C4,linezolid,11036,"Safety,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,7,Drug Interaction Study Between Linezolid and Clarithromycin in Tuberculosis Patients,2012-11-30 00:00:00,2014-04-01 00:00:00,null,2012-11-30 00:00:00,182646,2011-12-31 00:00:00,Completed
null,Phase 2b Clinical,C2B,"MTB72F vaccine (tuberculosis), GSK/ IAVI",9490,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,null,Phase IIb Clinical Study of new GSK Vaccine Candidate,null,2015-04-23 12:00:00,null,null,137219,2013-01-01 00:00:00,Not yet recruiting
null,Phase 1 Clinical,C1,bedaquiline,51310,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,88,TMC207TBC1003 - A Study in Healthy Volunteers Investigating the Effect of Single-Dose TMC-207 on the QT/QTc Interval Under Fed Conditions,2011-04-30 00:00:00,2013-06-19 12:00:00,null,2011-04-30 00:00:00,74529,2011-02-28 00:00:00,Completed
null,Phase 3 Clinical,C3,lamivudine,3474,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,240,"Preventing TB-IRIS in High-risk Patients: a Randomized, Placebo-controlled Trial of Prednisone",2017-04-30 00:00:00,2015-12-20 12:00:00,null,2017-04-30 00:00:00,150793,2013-08-30 00:00:00,Completed
null,Phase 2 Clinical,C2,linezolid,11036,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,113,A Phase II Trial to Evaluate the Efficacy and Safety of Linezolid in Tuberculosis Patients,2017-07-31 00:00:00,2017-03-21 12:00:00,null,2017-07-31 00:00:00,215072,2014-11-30 00:00:00,Completed
null,Phase 2/Phase 3 Clinical,C23,lamivudine,3474,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,570,Comparison of Nevirapine and Efavirenz for the Treatment of HIV-TB Co-infected Patients,2011-04-30 00:00:00,2010-03-07 12:00:00,2011-03-31 00:00:00,2011-04-30 00:00:00,10948,2007-12-31 00:00:00,Completed
null,Phase 2a Clinical,C2A,moxifloxacin,12978,"Safety,Pharmacokinetics,Pharmacodynamics",Mycobacterium tuberculosis infection,221,N,60,"Intensified Treatment Regimens for TB Meningitis: PK, PD and Tolerability Study",2012-06-30 00:00:00,2013-02-19 12:00:00,null,2012-06-30 00:00:00,67996,2010-10-31 00:00:00,Completed
null,Phase 3 Clinical,C3,levofloxacin,3492,Efficacy,Mycobacterium tuberculosis infection,221,N,182,Comparison of the Effect Between Levofloxacin and Moxifloxacin Among MDR-TB Patients,2012-10-31 00:00:00,2012-07-20 12:00:00,2012-02-29 00:00:00,2012-10-31 00:00:00,63801,2010-03-31 00:00:00,Terminated
null,Phase 3 Clinical,C3,bedaquiline,51310,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,295,Early Access of TMC-207 in Patients With Extensively Drug Resistant or Pre-XDR Pulmonary Tuberculosis,null,2014-01-05 12:00:00,null,null,82132,2011-09-16 00:00:00,Completed
null,Phase 1 Clinical,C1,IMM-201,11115,Efficacy,Mycobacterium tuberculosis infection,221,Y,101,"A phase I, randomized, study to evaluate the efficacy of SRL-172 on cell-mediated immunity of patients with pulmonary tuberculosis",null,2002-04-21 12:00:00,null,null,17288,1999-12-31 00:00:00,Status not specified
Japanese Ancestry,Phase 2 Clinical,C2,linezolid,11036,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,6,An Exploratory Study of TMC-207 in Japanese Participants with Pulmonary Multi-Drug Resistant Tuberculosis (MDR-TB),2018-11-08 00:00:00,2017-05-20 00:00:00,null,2018-11-08 00:00:00,222400,2015-02-18 00:00:00,Completed
null,Phase 3 Clinical,C3,efavirenz,10172,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,540,Early versus Late Introduction of Antiretroviral Therapy in HIV-infected Patients With Tuberculosis,2010-05-31 00:00:00,2008-04-07 12:00:00,null,2010-05-31 00:00:00,145651,2006-01-31 00:00:00,Completed
null,Phase 4 Clinical,C4,nevirapine,3700,"Safety,Efficacy",Mycobacterium tuberculosis infection,221,N,5,A Study to Determine the Best Dose of Antivirals in Patients With Both TB and HIV,2008-03-01 00:00:00,2009-10-05 12:00:00,2008-03-31 00:00:00,2008-03-01 00:00:00,11177,2007-07-31 00:00:00,Terminated
null,Phase 2/Phase 3 Clinical,C23,efavirenz,10172,"Safety,Efficacy,Pharmacokinetics",Mycobacterium tuberculosis infection,221,N,570,Comparison of Nevirapine and Efavirenz for the Treatment of HIV-TB Co-infected Patients,2011-04-30 00:00:00,2010-03-07 12:00:00,2011-03-31 00:00:00,2011-04-30 00:00:00,10948,2007-12-31 00:00:00,Completed
